6422193,3.2619959831237795
8318281,4.007106447219849
3187810,2.10181610584259
2132891,1.4576552391052247
4518245,3.292887282371521
5684994,3.8415591716766357
9130028,4.870418405532837
5798065,2.593407654762268
612256,0.34276723861694336
9701950,5.740163421630859
5456901,2.4256009578704836
9418899,6.478685879707337
4925958,2.624621534347534
2772381,1.7464765548706054
1955947,1.2403684854507446
1109098,0.8669820785522461
5864723,2.948275566101074
3839221,3.00341911315918
2907449,1.5109174966812133
1185935,0.906114149093628
5935452,3.2875533580780028
9324161,5.176628875732422
3326154,2.2370665073394775
3296832,3.988902974128723
7694234,3.521117115020752
2669975,1.9384674310684205
6285562,4.935402274131775
9784774,6.206727457046509
2547332,1.4540987730026245
6539104,4.529570198059082
2822334,1.878284788131714
2624935,1.978817892074585
1562362,1.0712843656539917
2250759,1.456593108177185
1987180,1.4670883655548095
6127432,3.268461799621582
6391146,3.9193613290786744
5602541,3.8316965341567992
8567688,3.955802249908447
4772306,3.265682578086853
