9994186,3.0611647605895995
4331875,1.2727139949798585
3076260,1.0629398822784424
4591620,1.425493836402893
9684307,3.085482931137085
1960125,0.8557394027709961
230591,0.06735818386077881
5877288,1.6173042058944702
3959114,1.2714838981628418
5667986,44.31373417377472
5226208,1.7032748460769653
3300170,1.037093162536621
6269249,1.998865818977356
1132253,0.3655310392379761
768125,0.21807804107666015
7171824,2.407711935043335
6066078,2.001163959503174
4880266,1.5625447988510133
2240075,0.7599797725677491
7392544,2.7538227796554566
9244844,3.0638267040252685
4038796,1.3905970335006714
3281826,1.1364578008651733
2654677,0.9234836578369141
3214967,1.0348499774932862
2002131,0.7072047710418701
2019498,0.6551364898681641
1844442,0.5984994649887085
4946984,1.6043942451477051
839536,0.2712955713272095
8218581,2.561981725692749
8907649,2.806868314743042
5082861,1.74323410987854
2009186,0.6445128440856933
6687628,2.082212042808533
3862894,1.4833678722381591
8552468,2.4699026346206665
5440488,1.8164086580276488
6904161,2.0673205852508545
3317968,1.1150277137756348
